Category_ID,Visitors,Reg Customers,Purchasing Customers,Regd Purchasing Customers,Repeat customers,Sales,Valid Transactions,Packet Size
49,1091,743,585,527,263,509772,1170,435.7025641
49,571,295,0,0,0,0,0,0
49,1200,878,630,536,182,314991,927,339.7961165
49,1150,845,561,527,216,877500,1023,857.771261
49,1038,763,544,522,282,655010,943,694.602333
49,873,664,507,431,185,792695,664,1193.817771
49,1181,817,559,414,124,804090,865,929.583815
49,916,683,576,449,225,814352,945,861.7481481
49,546,232,0,0,0,0,0,0
49,995,646,470,414,157,192448,585,328.9709402
49,1023,671,475,456,219,456678,538,848.8438662
49,833,522,422,388,124,405339,693,584.9047619
49,1063,774,482,443,146,273680,808,338.7128713
49,1087,740,491,368,214,758760,865,877.1791908
49,1101,828,576,547,306,310548,582,533.5876289
49,518,142,0,0,0,0,0,0
49,1253,915,652,515,242,576897,722,799.0263158
49,1199,904,604,423,169,392848,749,524.4966622
49,1104,861,646,633,336,617536,859,718.9010477
49,1154,871,603,428,158,420992,1038,405.5799615
49,1008,732,631,486,282,977184,780,1252.8
49,1067,849,580,545,262,272748,652,418.3251534
49,433,119,0,0,0,0,0,0
49,1154,790,673,491,147,604809,794,761.7241814
49,1070,802,553,487,185,762764,1016,750.7519685
49,893,640,474,332,109,803850,821,979.1108404
49,1058,802,562,511,271,770784,672,1147
49,1093,839,543,483,155,799076,627,1274.443381
49,975,761,525,415,141,288572,993,290.6062437
49,541,176,0,0,0,0,0,0
49,991,672,488,420,248,438984,517,849.098646
49,989,662,418,330,99,620822,716,867.0698324
49,994,689,405,385,192,223665,707,316.3578501
49,956,578,442,309,102,273700,806,339.5781638
49,881,612,479,469,258,403372,688,586.2965116
49,1125,725,527,458,220,648850,690,940.3623188
49,634,286,0,0,0,0,0,0
49,1341,972,681,490,284,713960,990,721.1717172
49,1084,762,550,550,330,797900,725,1100.551724
49,1007,693,520,463,264,302990,705,429.7730496
49,994,737,501,386,116,775488,739,1049.374831
49,1106,736,546,519,182,533672,1031,517.6256062
49,906,605,431,323,191,614978,778,790.4601542
49,511,198,0,0,0,0,0,0
49,924,682,451,338,115,497675,655,759.8091603
49,896,586,416,412,136,462070,726,636.4600551
49,982,734,482,371,137,333900,721,463.1067961
49,1036,680,443,416,187,641277,870,737.1
49,949,585,476,362,203,607680,905,671.4696133
49,1100,777,522,433,230,837879,842,995.1057007
49,566,268,0,0,0,0,0,0
49,1369,987,694,548,269,647149,861,751.6248548
49,1031,669,508,417,125,224730,619,363.0533118
49,1052,728,544,424,191,299285,676,442.7292899
49,1014,760,516,444,155,622382,531,1172.094162
49,951,747,539,507,279,328776,1069,307.554724
49,1039,802,507,416,224,697480,516,1351.705426
49,561,284,0,0,0,0,0,0
49,1011,652,455,441,190,612036,464,1319.043103
49,954,572,423,347,184,509054,701,726.1825963
49,961,728,432,384,223,640530,858,746.5384615
49,828,615,455,450,162,325496,528,616.469697
49,961,646,482,352,204,297228,729,407.7201646
49,981,720,606,594,261,858384,842,1019.458432
49,445,201,0,0,0,0,0,0
49,1179,958,703,605,266,1209891,1196,1011.614548
49,1298,907,641,641,385,985473,776,1269.939433
49,1103,780,595,476,186,291408,835,348.9916168
49,913,703,530,509,290,354650,848,418.2193396
49,1110,746,630,617,321,992341,1252,792.6046326
49,1070,839,571,554,288,625784,1139,549.4152766
49,632,269,0,0,0,0,0,0
49,1055,679,450,351,119,360423,654,551.1055046
49,871,579,463,361,144,385548,887,434.6651635
49,997,696,442,407,167,363090,771,470.9338521
49,919,587,457,347,177,239805,761,315.1182654
49,972,641,499,369,159,196633,750,262.1773333
49,954,728,523,492,147,467748,708,660.6610169
49,437,181,0,0,0,0,0,0
49,1140,825,624,443,266,978486,791,1237.02402
49,1171,905,631,442,159,765072,664,1152.216867
49,1078,826,583,525,226,287300,997,288.1644935
49,1118,864,716,587,176,411840,892,461.7040359
49,395,142,0,0,0,0,0,0
49,1079,780,634,514,164,511620,1156,442.5778547
49,436,228,0,0,0,0,0,0
49,1153,836,682,682,252,1013880,1320,768.0909091
49,1179,782,632,626,213,1036080,1203,861.2468828
49,1015,720,522,522,261,699807,746,938.0790885
49,906,623,486,389,167,586670,918,639.0740741
49,1243,862,594,564,175,957030,1031,928.2541222
49,925,643,536,407,155,217930,656,332.2103659
49,376,171,0,0,0,0,0,0
49,807,597,479,350,171,651832,748,871.4331551
49,996,633,378,374,146,530955,625,849.528
49,1053,714,442,332,133,495040,737,671.6960651
49,887,609,447,344,145,659148,716,920.5977654
49,889,582,480,370,185,692892,952,727.8277311
49,1011,737,513,492,291,706640,690,1024.115942
49,500,220,0,0,0,0,0,0
49,1188,831,627,552,210,699466,1159,603.5081967
49,890,610,504,438,263,641900,733,875.7162347
49,1048,740,488,381,122,794140,726,1093.856749
49,930,725,496,446,201,660146,972,679.1625514
49,1210,813,560,526,174,848373,1105,767.758371
49,1117,833,571,485,170,541476,730,741.7479452
49,557,263,0,0,0,0,0,0
49,1061,702,454,386,189,658048,590,1115.335593
49,831,547,421,404,166,555345,788,704.7525381
49,1020,756,461,332,116,652496,880,741.4727273
49,1110,731,497,353,141,667478,972,686.7057613
49,1177,810,705,691,249,634392,724,876.2320442
49,392,178,0,0,0,0,0,0
49,385,163,0,0,0,0,0,0
49,952,672,554,476,162,700200,1041,672.6224784
49,1120,724,505,480,163,869685,829,1049.077201
49,830,584,464,413,173,591680,908,651.6299559
49,1015,665,512,512,179,394342,887,444.5794814
49,1155,790,569,415,137,846300,1062,796.8926554
49,1115,767,583,472,165,486452,614,792.267101
49,422,216,0,0,0,0,0,0
49,1035,835,618,494,257,465936,1210,385.0710744
49,1048,813,562,472,151,370146,764,484.4842932
49,1043,742,530,435,148,411723,1021,403.2546523
49,911,655,550,402,189,308360,739,417.2665765
49,1191,842,572,475,280,758005,1109,683.503156
49,968,692,586,481,279,707616,878,805.9407745
49,674,290,0,0,0,0,0,0
49,927,618,469,371,185,225108,543,414.5635359
49,1078,775,482,386,231,386295,668,578.2859281
49,863,589,461,456,146,506232,802,631.2119701
49,885,639,461,420,227,432744,620,697.9741935
49,989,726,475,366,198,636231,562,1132.08363
49,973,717,597,484,280,482112,990,486.9818182
49,483,181,0,0,0,0,0,0
49,1140,821,664,584,257,737592,1241,594.3529412
49,1169,809,597,460,276,686410,1139,602.642669
49,972,751,568,432,134,864885,1088,794.9310662
49,1135,740,557,507,248,304200,933,326.0450161
49,1069,869,682,682,286,1045844,1341,779.8985831
49,1233,841,664,491,221,825772,897,920.5930881
49,363,134,0,0,0,0,0,0
49,1144,900,737,708,262,1158000,1329,871.3318284
49,1082,836,621,509,224,1097109,1192,920.3934564
49,1127,809,613,503,151,482872,840,574.847619
49,1240,930,672,578,301,865080,1140,758.8421053
49,1213,1004,856,796,366,442144,1205,366.9244813
49,999,722,606,545,169,617771,1013,609.8430405
49,537,257,0,0,0,0,0,0
49,997,676,543,532,213,366537,1026,357.248538
49,952,660,455,446,183,580458,517,1122.742747
49,943,735,486,447,215,467742,596,784.8020134
49,776,570,463,426,256,346567,830,417.5506024
49,1189,796,578,520,239,425620,708,601.1581921
49,977,708,596,560,258,924040,754,1225.517241
49,341,124,0,0,0,0,0,0
49,1296,1009,796,661,350,1330600,1452,916.3911846
49,1146,931,738,620,267,1144134,1027,1114.054528
49,1295,910,743,721,238,416229,1324,314.3723565
49,1361,1068,808,630,239,730730,1518,481.3768116
49,1164,843,727,589,177,1223346,739,1655.407307
49,1365,986,743,661,364,713496,1064,670.5789474
49,480,218,0,0,0,0,0,0
49,1510,1241,1016,874,489,1195818,1897,630.3732209
49,1618,1317,1166,851,323,1472669,1903,773.867052
49,1145,781,532,532,197,360350,713,505.3997195
49,578,195,0,0,0,0,0,0
49,673,300,0,0,0,0,0,0
49,889,589,430,426,158,417036,765,545.145098
49,429,158,0,0,0,0,0,0
49,1050,767,475,447,210,672606,606,1109.910891
49,988,727,467,341,119,237898,779,305.3889602
49,888,620,367,360,162,288592,479,602.4885177
50,543,292,0,0,0,0,0,0
50,901,567,329,329,194,301678,653,461.9877489
50,768,433,304,231,122,308370,459,671.8300654
50,860,561,326,280,93,142475,548,259.9908759
50,400,102,0,0,0,0,0,0
50,1011,667,438,403,153,620568,757,819.7727873
50,970,673,396,368,162,237773,502,473.6513944
50,914,530,357,314,182,441456,670,658.8895522
50,854,509,347,337,101,291249,446,653.0246637
50,882,666,373,269,124,487920,505,966.1782178
50,843,587,368,298,110,273455,599,456.5191987
50,430,172,0,0,0,0,0,0
50,852,459,220,167,65,283130,400,707.825
50,746,469,260,257,152,127558,378,337.4550265
50,699,342,238,236,132,119088,345,345.1826087
50,766,544,265,207,68,295365,467,632.4732334
50,908,512,303,218,96,225630,583,387.0154374
50,888,609,404,307,138,416195,616,675.6412338
50,395,105,0,0,0,0,0,0
50,836,635,473,397,222,500460,806,620.9181141
50,802,503,378,302,133,521016,495,1052.557576
50,850,632,361,361,213,570960,627,910.6220096
50,991,657,383,310,115,407088,395,1030.602532
50,934,583,400,312,103,496740,458,1084.585153
50,892,554,373,358,122,150290,559,268.8550984
50,452,104,0,0,0,0,0,0
50,655,442,272,193,112,111110,533,208.4615385
50,759,509,239,215,118,240172,303,792.6468647
50,741,396,244,173,90,213829,320,668.215625
50,719,473,298,215,124,247536,314,788.3312102
50,952,560,323,229,117,382752,462,828.4675325
50,950,623,369,314,119,345529,463,746.2829374
50,463,199,0,0,0,0,0,0
50,902,615,425,366,168,341658,478,714.7656904
50,827,588,414,331,99,392821,492,798.4166667
50,921,614,340,299,102,173736,666,260.8648649
50,875,480,370,352,141,396546,651,609.1336406
50,963,580,372,290,165,450846,611,737.8821604
50,950,673,389,389,210,489403,658,743.7735562
50,504,168,0,0,0,0,0,0
50,848,579,300,243,139,325312,561,579.8787879
50,575,372,256,233,123,255693,464,551.0625
50,754,516,267,190,66,277992,315,882.5142857
50,808,527,282,259,122,188748,378,499.3333333
50,848,517,338,267,99,201708,617,326.917342
50,889,614,356,352,190,285286,634,449.977918
50,476,264,0,0,0,0,0,0
50,928,572,443,421,135,658896,841,783.4673008
50,876,499,327,229,130,273847,351,780.1908832
50,792,477,341,273,161,179844,561,320.5775401
50,783,567,360,356,146,258390,567,455.7142857
50,888,500,389,292,96,252126,423,596.0425532
50,778,546,373,317,155,207972,410,507.2487805
50,399,123,0,0,0,0,0,0
50,897,524,249,177,81,138516,292,474.369863
50,748,431,255,199,68,201392,457,440.6827133
50,670,466,292,283,110,159640,551,289.7277677
50,704,491,299,287,172,250302,357,701.1260504
50,894,499,348,275,126,151476,411,368.5547445
50,849,631,385,347,204,439635,418,1051.758373
50,654,279,0,0,0,0,0,0
50,812,586,442,318,191,678368,808,839.5643564
50,1009,625,411,321,128,451686,640,705.759375
50,786,583,351,309,111,318825,612,520.9558824
50,850,542,391,321,103,388450,592,656.1655405
50,821,596,390,308,154,520240,458,1135.895197
50,815,529,326,326,183,406560,588,691.4285714
50,389,184,0,0,0,0,0,0
50,850,451,292,242,92,183885,366,502.4180328
50,597,366,260,198,97,230256,382,602.7643979
50,647,424,266,207,62,292572,504,580.5
50,795,554,275,261,105,277012,355,780.315493
50,909,537,256,182,91,171145,368,465.0679348
50,971,590,354,283,88,406550,654,621.6360856
50,524,247,0,0,0,0,0,0
50,851,650,429,343,120,312768,642,487.1775701
50,870,569,352,296,163,495166,418,1184.607656
50,791,583,310,242,77,265848,395,673.0329114
50,810,578,323,284,156,137825,520,265.0480769
50,928,539,373,369,181,250938,376,667.3882979
50,851,603,348,320,173,157038,440,356.9045455
50,376,174,0,0,0,0,0,0
50,782,418,268,263,116,263165,348,756.2212644
50,628,391,219,215,86,172640,374,461.6042781
50,772,535,249,202,85,103018,263,391.7034221
50,695,427,244,229,124,235488,377,624.6366048
50,819,611,319,281,135,395340,584,676.9520548
50,896,643,385,335,198,344168,462,744.952381
50,539,246,0,0,0,0,0,0
50,822,571,430,413,215,457446,469,975.3646055
50,988,686,410,410,185,482878,754,640.4217507
50,857,507,367,290,171,189462,689,274.9811321
50,931,583,318,258,134,171234,492,348.0365854
50,889,655,368,364,197,135872,609,223.1067323
50,955,560,401,285,105,353304,619,570.7657512
50,409,105,0,0,0,0,0,0
50,820,489,271,228,127,282144,355,794.771831
50,862,511,251,241,94,222548,378,588.7513228
50,693,382,268,247,138,165726,509,325.5913556
50,791,413,269,226,70,289842,338,857.5207101
50,828,489,272,272,84,251904,358,703.6424581
50,708,468,343,285,102,172620,359,480.8356546
50,521,256,0,0,0,0,0,0
50,885,596,493,355,156,727434,689,1055.782293
50,869,610,413,343,137,282672,472,598.8813559
50,970,614,389,272,120,342220,410,834.6829268
50,956,633,450,324,178,185888,795,233.8213836
50,543,174,0,0,0,0,0,0
50,1059,692,469,436,170,245769,795,309.1433962
50,497,121,0,0,0,0,0,0
50,540,191,0,0,0,0,0,0
50,652,436,333,316,183,315934,526,600.634981
50,830,433,256,225,99,287100,294,976.5306122
50,647,368,254,239,129,99180,325,305.1692308
50,880,509,317,276,105,147928,488,303.1311475
50,957,566,390,335,107,254214,658,386.343465
50,643,261,0,0,0,0,0,0
50,1022,675,467,444,182,377128,670,562.8776119
50,864,600,381,312,112,168672,571,295.3975482
50,1003,738,492,443,199,602273,808,745.3873762
50,464,222,0,0,0,0,0,0
50,1013,790,516,382,225,656964,853,770.1805393
50,924,647,393,354,106,342560,584,586.5753425
50,458,161,0,0,0,0,0,0
50,994,650,439,399,216,489159,818,597.9938875
50,953,572,340,337,162,319308,498,641.1807229
50,950,591,362,275,83,241570,418,577.9186603
50,996,606,355,341,106,425513,536,793.8675373
50,763,538,383,295,145,602497,410,1469.504878
50,811,592,379,326,140,139159,712,195.4480337
50,529,269,0,0,0,0,0,0
50,943,554,271,236,85,219488,288,762.1111111
50,869,536,255,201,81,181370,339,535.0147493
50,744,418,265,233,105,131100,297,441.4141414
50,793,573,297,282,127,291648,371,786.1132075
50,814,451,271,238,107,244035,519,470.2023121
50,837,616,341,293,152,363185,434,836.8317972
50,358,106,0,0,0,0,0,0
50,793,587,417,388,178,413336,733,563.8963165
50,880,519,326,258,108,153994,560,274.9892857
50,847,498,338,243,107,206678,662,312.2024169
50,915,562,375,375,131,212928,513,415.0643275
50,917,648,367,360,191,190890,643,296.874028
50,832,569,383,318,168,197386,634,311.3343849
50,454,192,0,0,0,0,0,0
50,875,503,283,252,128,137802,505,272.8752475
50,803,585,308,231,136,226688,414,547.5555556
50,882,634,366,340,167,454832,447,1017.521253
50,569,283,0,0,0,0,0,0
50,998,695,426,337,165,430080,577,745.372617
50,926,615,356,338,149,451035,581,776.3080895
50,408,197,0,0,0,0,0,0
50,1011,619,460,391,227,609552,788,773.5431472
50,824,493,378,276,132,638400,596,1071.14094
50,846,517,386,270,103,581022,757,767.5323646
50,1039,662,373,302,103,476388,570,835.7684211
50,953,596,402,338,152,276222,410,673.7121951
50,785,500,372,353,205,414752,671,618.1102832
50,602,288,0,0,0,0,0,0
50,505,260,0,0,0,0,0,0
50,802,566,392,318,117,409200,464,881.8965517
50,898,525,299,215,69,335400,369,908.9430894
50,679,462,334,244,132,339430,428,793.0607477
50,808,525,311,221,71,417012,577,722.7244367
50,917,566,383,272,141,193116,760,254.1
50,376,138,0,0,0,0,0,0
50,972,623,476,409,209,432975,670,646.2313433
50,1033,670,435,331,188,624288,527,1184.607211
50,955,596,435,396,127,565152,680,831.1058824
50,473,116,0,0,0,0,0,0
50,997,624,508,432,177,400191,952,420.3686975
50,856,546,375,281,152,129789,388,334.507732
50,455,131,0,0,0,0,0,0
50,725,446,303,297,116,177885,313,568.3226837
50,712,446,287,241,72,122000,314,388.5350318
50,821,483,249,202,71,246078,400,615.195
50,697,366,239,232,90,169579,357,475.0112045
50,970,596,333,270,89,415944,562,740.113879
50,773,546,392,392,157,141205,522,270.5076628
50,587,287,0,0,0,0,0,0
50,986,690,539,485,165,348840,698,499.7707736
50,958,575,417,304,119,535293,547,978.5978062
50,929,656,390,273,161,413616,462,895.2727273
50,896,513,357,321,164,181480,650,279.2
50,773,531,373,336,158,173280,430,402.9767442
50,787,521,373,302,148,140736,737,190.9579376
50,566,257,0,0,0,0,0,0
50,682,462,300,213,119,119732,540,221.7259259
50,680,449,275,256,153,314265,288,1091.197917
50,837,532,285,231,83,328496,548,599.4452555
50,710,396,294,265,85,388692,391,994.0971867
50,791,460,296,284,162,230850,523,441.3957935
50,827,595,345,248,142,259220,345,751.3623188
50,476,200,0,0,0,0,0,0
50,868,617,432,393,232,535986,681,787.0572687
50,801,511,366,282,169,431739,525,822.36
50,812,574,383,314,188,373104,501,744.7185629
50,801,569,358,294,173,494875,648,763.6959877
50,901,560,350,277,91,275176,694,396.5072046
50,926,616,324,301,130,179214,493,363.5172414
50,560,169,0,0,0,0,0,0
50,781,525,340,323,97,187221,531,352.5819209
50,739,452,271,260,146,200238,282,710.0638298
50,877,528,281,216,97,318000,515,617.4757282
50,839,485,283,277,161,152784,415,368.1542169
50,807,551,298,271,81,223145,417,535.1199041
50,980,584,352,352,162,346774,397,873.4861461
50,501,188,0,0,0,0,0,0
50,1074,674,442,318,143,597314,462,1292.887446
50,944,609,390,296,104,583984,589,991.483871
50,912,671,384,303,137,423045,757,558.8441215
50,990,677,416,404,141,295218,663,445.2760181
50,1048,660,399,399,211,426371,690,617.9289855
50,853,561,410,291,157,373977,625,598.3632
50,440,227,0,0,0,0,0,0
50,946,573,456,337,159,235676,769,306.4707412
50,856,530,412,321,180,319836,482,663.560166
50,844,484,367,279,112,496213,406,1222.199507
50,997,642,401,389,218,144336,471,306.4458599
50,807,455,343,244,139,196704,531,370.440678
50,878,634,367,338,196,223068,708,315.0677966
50,456,239,0,0,0,0,0,0
50,853,458,290,284,148,296194,294,1007.462585
50,775,498,254,211,78,300616,397,757.2191436
50,729,446,269,202,107,111920,273,409.96337
50,864,594,301,268,104,172016,322,534.2111801
50,814,519,329,290,139,337742,636,531.0408805
50,895,604,351,281,84,371646,452,822.2256637
50,566,210,0,0,0,0,0,0
50,806,589,463,431,233,475321,867,548.2364475
50,901,540,363,280,89,312708,640,488.60625
50,927,562,364,298,122,259635,392,662.3341837
50,812,489,342,260,153,468238,657,712.6910198
50,955,582,367,275,107,235510,535,440.2056075
50,895,571,346,256,79,384171,599,641.3539232
50,414,196,0,0,0,0,0,0
50,698,474,292,286,112,198792,316,629.0886076
50,730,393,244,195,98,204360,384,532.1875
50,694,461,265,220,95,321732,522,616.3448276
50,684,470,252,232,88,93225,336,277.4553571
50,872,529,313,294,171,353520,373,947.7747989
50,892,593,373,302,127,299880,481,623.4511435
50,455,246,0,0,0,0,0,0
50,1001,680,496,427,171,339147,575,589.8208696
50,992,623,350,291,90,154360,508,303.8582677
50,822,576,359,309,151,313686,628,499.5
50,872,621,381,312,116,361275,654,552.4082569
50,790,549,386,328,167,464701,446,1041.930493
50,784,584,356,310,183,452205,636,711.0141509
50,568,234,0,0,0,0,0,0
50,777,521,347,260,130,200760,618,324.8543689
50,749,538,273,210,69,139485,356,391.8117978
